id;type;GlobalId;Name;material_name;Espesor_mm;area_m2;volume_m3;objectType;is_target_class
1061;IfcColumn;3saVcraO9CJRqkF0xoeCYw;M_W-Wide Flange-Column:W250X67:W250X67:163272;;;6.269523846314056;0.04226796958273179;W250X67;True
1062;IfcColumn;3jMXdawx93suHqay4NiXes;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216298;;;0.7129749665142819;0.0023465832913284928;W150X22.5;True
1063;IfcColumn;3yX498NoH6cAogvPd4Mlec;M_W-Wide Flange-Column:W250X67:W250X67:169491;;;6.019436520674653;0.0405772507993805;W250X67;True
1064;IfcColumn;2sNe4zweD6$gxBqyrJS0pD;M_Concrete-Rectangular-Column:400 x 400mm:400 x 400mm:229664;;;1.4320000000000248;0.11120000000000317;400 x 400mm;True
1065;IfcColumn;3yX498NoH6cAogvPd4MlIv;M_W-Wide Flange-Column:W250X67:W250X67:170124;;;6.019436520674775;0.040577250799382875;W250X67;True
1066;IfcColumn;3saVcraO9CJRqkF0xoeC0I;M_W-Wide Flange-Column:W250X67:W250X67:161120;;;6.269523846314085;0.0422679695827288;W250X67;True
1067;IfcColumn;3saVcraO9CJRqkF0xoeCp1;M_W-Wide Flange-Column:W250X67:W250X67:162227;;;6.269523846313973;0.04226796958272827;W250X67;True
1068;IfcColumn;3yX498NoH6cAogvPd4MiXI;M_W-Wide Flange-Column:W250X67:W250X67:173159;;;6.019436520674777;0.04057725079938211;W250X67;True
1069;IfcColumn;3saVcraO9CJRqkF0xoeCHq;M_W-Wide Flange-Column:W250X67:W250X67:160006;;;6.269523846314037;0.04226796958272957;W250X67;True
1070;IfcColumn;3saVcraO9CJRqkF0xoeC7C;M_W-Wide Flange-Column:W250X67:W250X67:160958;;;6.115623953616439;0.0412275272545404;W250X67;True
1071;IfcColumn;3saVcraO9CJRqkF0xoeC3h;M_W-Wide Flange-Column:W250X67:W250X67:161177;;;6.269523846313998;0.04226796958272361;W250X67;True
1072;IfcColumn;3yX498NoH6cAogvPd4MkLd;M_W-Wide Flange-Column:W250X67:W250X67:166226;;;6.019436520674651;0.040577250799381445;W250X67;True
1073;IfcColumn;3yX498NoH6cAogvPd4Mk35;M_W-Wide Flange-Column:W250X67:W250X67:167152;;;6.019436520674709;0.04057725079938446;W250X67;True
1074;IfcColumn;3saVcraO9CJRqkF0xoeCGv;M_W-Wide Flange-Column:W250X67:W250X67:160075;;;6.269523846314052;0.042267969582728535;W250X67;True
1075;IfcColumn;3jMXdawx93suHqay4NiXed;M_W-Wide Flange-Column:W150X22.5:W150X22.5:216315;;;1.162813985708653;0.003839358686048809;W150X22.5;True
1076;IfcColumn;3saVcraO9CJRqkF0xoeC8q;M_W-Wide Flange-Column:W250X67:W250X67:161606;;;6.269523846314016;0.04226796958272486;W250X67;True
1077;IfcColumn;3yX498NoH6cAogvPd4MlNe;M_W-Wide Flange-Column:W250X67:W250X67:170461;;;3.751336852044068;0.025243731987694328;W250X67;True
1078;IfcColumn;3saVcraO9CJRqkF0xoeDYJ;M_W-Wide Flange-Column:W250X67:W250X67:159201;;;6.26952384631401;0.04226796958273088;W250X67;True
1079;IfcColumn;3saVcraO9CJRqkF0xoeCtV;M_W-Wide Flange-Column:W150X22.5:W150X22.5:161965;;;4.2998840206822715;0.014249618266731863;W150X22.5;True
1080;IfcColumn;3yX498NoH6cAogvPd4MlL0;M_W-Wide Flange-Column:W250X67:W250X67:170357;;;6.019436520674597;0.04057725079937699;W250X67;True
1081;IfcColumn;3saVcraO9CJRqkF0xoeDmF;M_W-Wide Flange-Column:W250X67:W250X67:158077;;;6.269523846313925;0.04226796958272698;W250X67;True
1082;IfcColumn;3saVcraO9CJRqkF0xoeD8i;M_W-Wide Flange-Column:W250X67:W250X67:157534;;;6.115623953616399;0.041227527254537474;W250X67;True
1083;IfcColumn;3yX498NoH6cAogvPd4Ml$$;M_W-Wide Flange-Column:W250X67:W250X67:168906;;;6.019436520674714;0.04057725079938557;W250X67;True
1084;IfcColumn;3yX498NoH6cAogvPd4MlcK;M_W-Wide Flange-Column:W250X67:W250X67:169377;;;6.019436520674665;0.04057725079938125;W250X67;True
1085;IfcColumn;3saVcraO9CJRqkF0xoeC2i;M_W-Wide Flange-Column:W250X67:W250X67:161246;;;6.269523846313991;0.042267969582723754;W250X67;True
1086;IfcColumn;3saVcraO9CJRqkF0xoeDmr;M_W-Wide Flange-Column:W250X67:W250X67:158023;;;6.269523846313957;0.04226796958272776;W250X67;True
1087;IfcColumn;3saVcraO9CJRqkF0xoeDBX;M_W-Wide Flange-Column:W250X67:W250X67:157587;;;6.269523846313961;0.04226796958272737;W250X67;True
1088;IfcColumn;3saVcraO9CJRqkF0xoeDmK;M_W-Wide Flange-Column:W250X67:W250X67:158054;;;6.269523846313932;0.04226796958272794;W250X67;True
1089;IfcColumn;3saVcraO9CJRqkF0xoeCcX;M_W-Wide Flange-Column:W250X67:W250X67:163027;;;6.115623953616468;0.04122752725454233;W250X67;True
1090;IfcColumn;3saVcraO9CJRqkF0xoeDzg;M_W-Wide Flange-Column:W250X67:W250X67:158232;;;6.115623953616368;0.041227527254538134;W250X67;True
1091;IfcColumn;3yX498NoH6cAogvPd4Mlwe;M_W-Wide Flange-Column:W250X67:W250X67:168605;;;6.019436520674647;0.04057725079938052;W250X67;True
